0,147792,21316,7552,7,800762560,80074910,3808000,0,0,0,0,161718,0
0,147858,14,36,5,8018229590,80074910,99000,0,0,0,0,161718,0
0,153324,14,36,5,801337980,80074910,21000,0,0,0,0,161718,0
0,153791,21316,7552,0,8020455720,80074910,352000,0,0,0,0,161718,0
0,160217,21316,7552,0,80180,80074910,39000,0,0,0,0,161718,0
0,165106,21316,7552,0,801442870,80074910,6055000,0,0,0,0,161718,0
0,171618,21316,7552,0,801901910,80074910,31000,0,0,0,0,161718,0
0,177065,21316,7552,0,80146980,80074910,523000,0,0,0,0,161718,0
0,182245,21316,7552,0,80144450,80074910,24000,0,0,0,0,161718,0
0,184414,21316,7552,0,80126340,80074910,647000,0,0,0,0,161718,0
0,190969,21316,7552,0,8019840,80074910,9074000,0,0,0,0,161718,0
0,195259,21316,7552,0,80180,80074910,1961000,0,0,0,0,161718,0
0,202169,21316,7552,0,8018229590,80074910,8000,0,0,0,0,161718,0
0,206333,21316,7552,0,800762560,80074910,6387000,0,0,0,0,161718,0
0,212345,21316,7552,0,8020455720,80074910,580000,0,0,0,0,161718,0
0,217480,21316,7552,0,801337980,80074910,18000,0,0,0,0,161718,0
0,218825,21316,7552,0,80126340,80074910,1000,0,0,0,0,161718,0
0,223188,21316,7552,0,80234310,80074910,621000,0,0,0,0,161718,0
0,228887,21316,7552,0,8019515620,80074910,98000,0,0,0,0,161718,0
0,235371,21316,7552,0,8003990,80074910,81000,0,0,0,0,161718,0
0,239599,21316,7552,0,801717660,80074910,102000,0,0,0,0,161718,0
0,243987,21316,7552,0,801560,80074910,7000,0,0,0,0,161718,0
0,245721,21316,7552,0,801295800,80074910,1298000,0,0,0,0,161718,0
0,253298,21316,7552,0,8020455720,80074910,69000,0,0,0,0,161718,0
0,257077,21316,7552,0,801337980,80074910,81507000,0,0,0,0,161718,0
0,262433,21316,7552,0,80126340,80074910,629000,0,0,0,0,161718,0
0,266298,21316,7552,0,8019840,80074910,84000,0,0,0,0,161718,0
0,269962,21316,7552,0,80180,80074910,13000,0,0,0,0,161718,0
0,277676,21316,7552,0,801901910,80074910,62000,0,0,0,0,161718,0
0,284677,21316,7552,0,801440,80074910,0,0,0,0,0,161718,0
0,291409,21316,7552,0,801560,80074910,181000,0,0,0,0,161718,0
0,295942,21316,7552,0,801295800,80074910,1818000,0,0,0,0,161718,0
0,301757,21316,7552,0,80242660,80074910,1551000,0,0,0,0,161718,0
0,306672,21316,7552,0,8005320,80074910,1419000,0,0,0,0,161718,0
0,311662,21316,7552,0,801740,80074910,1939000,0,0,0,0,161718,0
1,315347,14,19784,5,8007600,8004360,20000,0,0,0,0,9111718,1
0,315630,21316,7552,0,80210550,80074910,13930000,0,0,0,0,161718,0
0,319092,21316,7552,0,80234310,80074910,35000,0,0,0,0,161718,0
0,319395,21316,7552,0,80070,80074910,4000,0,0,0,0,161718,0
0,325442,21316,7552,0,801717660,80074910,5585000,0,0,0,0,161718,0
0,329359,21316,7552,0,80115830,80074910,13000,0,0,0,0,161718,0
0,330900,21316,7552,0,801839250,80074910,1060000,0,0,0,0,161718,0
0,334675,21316,7552,0,801717660,80074910,150000,0,0,0,0,161718,0
0,338963,21316,7552,0,80115830,80074910,0,0,0,0,0,161718,0
0,343483,21316,7552,0,801839250,80074910,15000,0,0,0,0,161718,0
0,344848,21316,7552,0,801440,80074910,40000,0,0,0,0,161718,0
0,350791,21316,7552,0,801560,80074910,982000,0,0,0,0,161718,0
0,354234,21316,7552,0,801295800,80074910,586000,0,0,0,0,161718,0
0,361095,21316,7552,0,80242660,80074910,9000,0,0,0,0,161718,0
0,365834,21316,7552,0,8005320,80074910,1519000,0,0,0,0,161718,0
0,370459,21316,7552,0,801740,80074910,86000,0,0,0,0,161718,0
